Congress,Committee code,ID #,Name,Maj/Min,Rank Within Party Status,Party,Date of Assignment,Date of Termination,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State,CD,State Name,Notes,,,,,,,,,
113,251,29709,"Sanchez, Loretta",2,2,100,1/3/13,1/3/15,0,6,2,1,1,HRES7,Homeland Security,71,46,CA,,,,,,,,,,
113,251,29565,"Sanford, Marshall (Mark)",6,1,200,6/12/13,1/3/15,0,1,2,1,2,HRES257,Homeland Security,48,1,SC,Replaced Rothfus,,,,,,,,,
113,251,15445,"Smith, Lamar S.",1,2,200,1/4/13,1/3/15,0,6,2,1,1,HRES17,Homeland Security,49,21,TX,,,,,,,,,,
113,251,21367,"Stewart, Chris",1,13,200,1/4/13,12/11/13,0,1,2,1,2,HRES17,Homeland Security,67,2,UT,Transferred to Appropriations,,,,,,,,,
113,251,21306,"Swalwell, Eric",7,1,100,1/14/13,1/3/15,0,1,2,1,2,HRES22,Homeland Security,71,15,CA,Replaced Hahn,,,,,,,,,
113,251,29368,"Thompson, Bennie",2,1,100,1/3/13,1/3/15,21,6,2,1,1,HRES7,Homeland Security,46,2,MS,,,,,,,,,,
113,251,21366,"Vela, Filemon",2,13,100,1/14/13,1/3/15,0,1,2,1,1,HRES22,Homeland Security,49,34,TX,,,,,,,,,,
113,142,29777,"Brady, Robert A.",2,1,100,1/3/13,1/3/15,21,6,2,1,1,HRES7,House Administration,14,1,PA,,,,,,,,,,
113,142,20319,"Gingrey, Phil",1,3,200,1/3/13,1/3/15,0,2,2,1,0,HRES6,House Administration,44,11,GA,,,,,,,,,,
113,142,20925,"Harper, Gregg",1,2,200,1/3/13,1/3/15,11,3,2,1,1,HRES6,House Administration,46,3,MS,,,,,,,,,,
113,142,29504,"Lofgren, Zoe",2,2,100,2/5/13,1/3/15,0,5,2,1,1,HRES52,House Administration,71,19,CA,,,,,,,,,,
113,142,20331,"Miller, Candice S.",1,1,200,1/3/13,1/3/15,0,1,2,1,1,HRES6,House Administration,23,10,MI,,,,,,,,,,
113,142,21115,"Nugent, Richard",1,6,200,1/3/13,1/3/15,0,2,2,1,1,HRES6,House Administration,43,11,FL,,,,,,,,,,
113,142,21131,"Rokita, Todd",1,5,200,1/3/13,1/3/15,0,2,2,1,1,HRES6,House Administration,22,4,IN,,,,,,,,,,
113,142,20914,"Schock, Aaron",1,4,200,1/3/13,1/3/15,0,2,2,1,1,HRES6,House Administration,21,18,IL,,,,,,,,,,
113,142,21314,"Vargas, Juan",2,3,100,2/5/13,1/3/15,0,1,2,1,1,HRES52,House Administration,71,51,CA,,,,,,,,,,
113,242,20728,"Bachmann, Michele",1,9,200,2/8/13,1/3/15,0,2,2,1,0,H420,Intelligence (Select),33,6,MN,,,,,,,,,,
113,242,20531,"Conaway, K. Michael",1,4,200,2/8/13,1/3/15,0,3,2,1,1,H420,Intelligence (Select),49,11,TX,,,,,,,,,,
113,242,29348,"Gutierrez, Luis V.",2,6,100,2/13/13,1/3/15,0,2,2,1,1,H497,Intelligence (Select),21,4,IL,,,,,,,,,,
113,242,21151,"Heck, Joe",1,11,200,2/8/13,1/3/15,0,2,2,1,1,H420,Intelligence (Select),65,3,NV,,,,,,,,,,
113,242,20907,"Himes, James A.",2,8,100,2/13/13,1/3/15,0,1,2,1,1,H497,Intelligence (Select),1,4,CT,,,,,,,,,,
113,242,29375,"King, Peter T.",1,5,200,2/8/13,1/3/15,0,3,2,1,1,H420,Intelligence (Select),13,2,NY,,,,,,,,,,
113,242,20136,"Langevin, James",2,4,100,2/13/13,1/3/15,0,4,2,1,2,H497,Intelligence (Select),5,2,RI,,,,,,,,,,
113,242,29539,"Lobiondo, Frank A.",1,6,200,2/8/13,1/3/15,0,2,2,1,1,H420,Intelligence (Select),12,2,NJ,,,,,,,,,,
113,242,20110,"Miller, Jeff",1,3,200,2/8/13,1/3/15,0,3,2,1,1,H420,Intelligence (Select),43,1,FL,,,,,,,,,,
113,242,20307,"Nunes, Devin",1,7,200,2/8/13,1/3/15,0,2,2,1,1,H420,Intelligence (Select),71,22,CA,,,,,,,,,,
113,242,29101,"Pastor, Ed",2,7,100,2/13/13,1/3/15,0,1,2,1,0,H497,Intelligence (Select),61,7,AZ,,,,,,,,,,
113,242,21136,"Pompeo, Mike",2,12,200,2/8/13,1/3/15,0,1,2,1,1,H420,Intelligence (Select),32,4,KS,,,,,,,,,,
113,242,20120,"Rogers, Mike",1,1,200,1/3/13,1/3/15,11,1,2,1,0,H25,Intelligence (Select),23,8,MI,,,,,,,,,,
113,242,20910,"Rooney, Thomas J.",1,10,200,2/8/13,1/3/15,0,2,2,1,1,H420,Intelligence (Select),43,17,FL,,,,,,,,,,
113,242,20329,"Ruppersberger, C.A. Dutch",2,1,100,1/3/13,1/3/15,21,6,2,1,2,H25,Intelligence (Select),52,2,MD,,,,,,,,,,
113,242,29911,"Schakowsky, Janice D",2,3,100,2/13/13,1/3/15,0,4,2,1,2,H497,Intelligence (Select),21,9,IL,,,,,,,,,,
113,242,20104,"Schiff, Adam",2,5,100,2/13/13,1/3/15,0,4,2,1,1,H497,Intelligence (Select),71,28,CA,,,,,,,,,,
113,242,21102,"Sewell, Terri A.",2,9,100,2/13/13,1/3/15,0,1,2,1,1,H498,Intelligence (Select),41,7,AL,,,,,,,,,,
113,242,29901,"Thompson, Mike",2,2,100,2/13/13,1/3/15,0,4,2,1,2,H497,Intelligence (Select),71,5,CA,,,,,,,,,,
113,242,29572,"Thornberry, William M. (Mac)",1,2,200,2/8/13,1/3/15,0,6,2,1,2,H420,Intelligence (Select),49,13,TX,,,,,,,,,,
113,242,20506,"Westmoreland, Lynn A.",1,8,200,2/8/13,1/3/15,0,2,2,1,1,H420,Intelligence (Select),44,3,GA,,,,,,,,,,
113,156,21196,"Amodei, Mark E.",1,17,200,1/4/13,12/11/13,0,2,2,1,2,HRES17,Judiciary,65,2,NV,Transferred to Appropriations,,,,,,,,,
113,156,29301,"Bachus, Spencer",1,6,200,1/4/13,1/3/15,0,1,2,1,0,HRES17,Judiciary,41,6,AL,,,,,,,,,,
113,156,21110,"Bass, Karen",2,13,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Judiciary,71,37,CA,,,,,,,,,,
113,156,29550,"Chabot, Steven J.",1,5,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Judiciary,24,1,OH,,,,,,,,,,
113,156,20949,"Chaffetz, Jason",1,14,200,1/4/13,1/3/15,0,3,2,1,1,HRES17,Judiciary,67,3,UT,,,,,,,,,,
113,156,20955,"Chu, Judy",2,11,100,1/3/13,1/3/15,0,3,2,1,1,HRES7,Judiciary,71,27,CA,,,,,,,,,,
113,156,21172,"Cicilline, David",7,2,100,1/16/14,1/3/15,0,2,2,1,1,HRES460,Judiciary,5,1,RI,Replaced Quigley,,,,,,,,,
113,156,15092,"Coble, Howard",1,3,200,1/4/13,1/3/15,0,15,2,1,0,HRES17,Judiciary,47,6,NC,,,,,,,,,,
113,156,20748,"Cohen, Steve",2,7,100,1/3/13,1/3/15,0,4,2,1,1,HRES7,Judiciary,54,9,TN,,,,,,,,,,
113,156,21323,"Collins, Doug",1,21,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Judiciary,44,9,GA,,,,,,,,,,
113,156,10713,"Conyers, John, Jr.",2,1,100,1/3/13,1/3/15,21,25,2,1,1,HRES7,Judiciary,23,13,MI,,,,,,,,,,
113,156,31101,"DelBene, Suzan",2,15,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Judiciary,73,1,WA,,,,,,,,,,
113,156,21318,"DeSantis, Ron",1,22,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Judiciary,43,6,FL,,,,,,,,,,
113,156,20959,"Deutch, Theodore E.",2,12,100,1/3/13,1/3/15,0,3,2,1,1,HRES7,Judiciary,43,21,FL,,,,,,,,,,
113,156,21184,"Farenthold, Blake",1,19,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Judiciary,49,27,TX,,,,,,,,,,
113,156,20143,"Forbes, J. Randy",1,8,200,1/4/13,1/3/15,0,7,2,1,1,HRES17,Judiciary,40,4,VA,,,,,,,,,,
113,156,20304,"Franks, Trent",1,10,200,1/4/13,1/3/15,0,5,2,1,1,HRES17,Judiciary,61,8,AZ,,,,,,,,,,
113,156,21322,"Garcia, Joe",2,16,100,1/3/13,1/3/15,0,1,2,1,0,HRES7,Judiciary,43,26,FL,,,,,,,,,,
113,156,20527,"Gohmert, Louie",1,11,200,1/4/13,1/3/15,0,5,2,1,1,HRES17,Judiciary,49,1,TX,,,,,,,,,,
113,156,39308,"Goodlatte, Robert W.",1,1,200,1/3/13,1/3/15,11,11,2,1,1,HRES6,Judiciary,40,6,VA,,,,,,,,,,
113,156,21175,"Gowdy, Trey",1,16,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Judiciary,48,4,SC,,,,,,,,,,
113,156,29348,"Gutierrez, Luis V.",7,1,100,1/14/13,1/3/15,0,1,2,1,1,HRES22,Judiciary,21,4,IL,Replaced Quigley; to rank immediately after Deutch,,,,,,,,,
113,156,21349,"Holding, George",1,20,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Judiciary,47,13,NC,,,,,,,,,,
113,156,20107,"Issa, Darrell",1,7,200,1/4/13,1/3/15,0,5,4,1,1,HRES17,Judiciary,71,49,CA,,,,,,,,,,
113,156,29573,"Jackson Lee, Sheila",2,6,100,1/3/13,1/3/15,0,10,2,1,1,HRES7,Judiciary,49,18,TX,,,,,,,,,,
113,156,21343,"Jeffries, Hakeem",2,17,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Judiciary,13,8,NY,,,,,,,,,,
113,156,20712,"Johnson, Henry C. ""Hank"", Jr.",2,8,100,1/3/13,1/3/15,0,4,2,1,1,HRES7,Judiciary,44,4,GA,,,,,,,,,,
113,156,20738,"Jordan, Jim",1,12,200,1/4/13,1/3/15,0,4,2,1,1,HRES17,Judiciary,24,4,OH,,,,,,,,,,
113,156,20325,"King, Steve",1,9,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Judiciary,31,4,IA,,,,,,,,,,
113,156,21125,"Labrador, Raul R.",1,18,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Judiciary,63,1,ID,,,,,,,,,,
113,156,29504,"Lofgren, Zoe",2,5,100,1/3/13,1/3/15,0,10,2,1,1,HRES7,Judiciary,71,19,CA,,,,,,,,,,
113,156,21170,"Marino, Tom",1,15,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Judiciary,14,10,PA,,,,,,,,,,
113,156,29377,"Nadler, Jerrold",2,2,100,1/3/13,1/3/15,0,11,2,1,1,HRES7,Judiciary,13,10,NY,,,,,,,,,,
113,156,70805,"Pierluisi, Pedro R.",2,9,100,1/3/13,1/3/15,0,3,2,1,1,HRES7,Judiciary,92,80,PR,,,,,,,,,,
113,156,20528,"Poe, Ted",1,13,200,1/4/13,1/3/15,0,3,2,1,1,HRES17,Judiciary,49,2,TX,,,,,,,,,,
113,156,20954,"Quigley, Mike",2,10,100,1/3/13,1/14/13,0,3,2,1,2,HRES7,Judiciary,21,5,IL,"Transferred to Committee on Appropriations 1/14/13, H64",,,,,,,,,
113,156,21137,"Richmond, Cedric",2,14,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Judiciary,45,2,LA,,,,,,,,,,
113,156,21357,"Rothfus, Keith J.",1,23,200,1/4/13,4/16/13,0,1,2,1,2,HRES17,Judiciary,14,12,PA,"Transferred to Committee on Financial Services, H2033",,,,,,,,,
113,156,39307,"Scott, Robert C.",2,3,100,1/3/13,1/3/15,0,11,2,1,2,HRES7,Judiciary,40,3,VA,,,,,,,,,,
113,156,14657,"Sensenbrenner, F. James, Jr.",1,2,200,1/4/13,1/3/15,0,18,2,1,1,HRES17,Judiciary,25,5,WI,,,,,,,,,,
113,156,21373,"Smith, Jason",6,1,200,6/12/13,1/3/15,0,1,2,1,2,HRES257,Judiciary,34,8,MO,Replaced Rothfus,,,,,,,,,
113,156,15445,"Smith, Lamar S.",1,4,200,1/4/13,1/3/15,0,14,2,1,1,HRES17,Judiciary,49,21,TX,,,,,,,,,,
113,156,29383,"Watt, Melvin",2,4,100,1/3/13,1/6/14,0,11,2,1,0,HRES7,Judiciary,47,12,NC,"Resigned; appointed Directory, Federal Housing Finance Agency",,,,,,,,,
113,500,90327,"Alexander, Rodney",1,3,200,4/10/13,9/27/13,0,1,2,1,0,HRES142,Library (Joint),45,5,LA,Resigned,,,,,,,,,
113,500,29777,"Brady, Robert A.",2,1,100,4/10/13,1/3/15,0,3,2,1,1,HRES142,Library (Joint),14,1,PA,,,,,,,,,,
113,500,20925,"Harper, Gregg",1,1,200,4/10/13,1/3/15,11,3,2,1,1,HRES142,Library (Joint),46,3,MS,To serve with the Chair of the Committee on House Administration and the Chair of the Subcommittee on the Legislative Branch of the Committee on Appropriations,,,,,,,,,
113,500,29504,"Lofgren, Zoe",2,2,100,4/10/13,1/3/15,0,5,2,1,1,HRES142,Library (Joint),71,19,CA,,,,,,,,,,
113,500,20331,"Miller, Candice S.",1,2,200,4/10/13,1/3/15,0,1,2,1,1,HRES142,Library (Joint),23,10,MI,,,,,,,,,,
113,661,20144,"Cantor, Eric",1,2,200,1/3/13,8/18/14,41,2,2,1,0,H5,Majority Leader,40,7,VA,Resigned,,,,,,,,,
113,661,20703,"McCarthy, Kevin",1,3,200,1/3/13,1/3/15,51,2,2,1,2,H5,Majority Whip,71,23,CA,,,,,,,,,,
113,661,15448,"Pelosi, Nancy",2,1,100,1/3/13,1/3/15,62,2,4,1,1,H5,Minority Leader,71,12,CA,,,,,,,,,,
113,661,14873,"Hoyer, Steny H.",2,2,100,1/3/13,1/3/15,64,2,2,1,1,H6,Minority Whip,52,5,MD,,,,,,,,,,
113,164,21196,"Amodei, Mark E.",1,21,200,1/4/13,12/11/13,0,2,2,1,2,HRES17,Natural Resources,65,2,NV,Transferred to Appropriations,,,,,,,,,
113,164,21141,"Benishek, Dan",1,12,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Natural Resources,23,1,MI,,,,,,,,,,
113,164,20357,"Bishop, Rob",1,4,200,1/4/13,1/3/15,0,4,2,1,1,HRES17,Natural Resources,67,1,UT,,,,,,,,,,
113,164,70701,"Bordallo, Madeleine Z. .",2,8,100,1/3/13,1/3/15,0,6,2,1,1,HRES7,Natural Resources,91,79,GU,,,,,,,,,,
113,164,20753,"Broun, Paul C., Jr.",1,7,200,1/4/13,1/3/15,0,3,2,1,0,HRES17,Natural Resources,44,10,GA,,,,,,,,,,
113,164,21376,"Byrne, Bradley",6,3,200,1/8/14,1/3/15,0,1,2,1,1,HRES453,Natural Resources,41,1,AL,Replaced Harris,,,,,,,,,
113,164,21309,"Cardenas, Tony",2,14,100,1/3/13,1/3/15,0,1,2,1,2,HRES7,Natural Resources,71,29,CA,,,,,,,,,,
113,164,21358,"Cartwright, Matthew",2,21,100,1/14/13,1/3/15,0,1,2,1,1,HRES22,Natural Resources,14,17,PA,,,,,,,,,,
113,164,21375,"Clark, Katherine Marlea",7,1,100,1/8/14,1/3/15,0,1,2,1,2,HRES454,Natural Resources,5,5,MA,Replaced Horsford,,,,,,,,,
113,164,20501,"Costa, Jim",2,9,100,1/3/13,1/3/15,0,5,2,1,1,HRES7,Natural Resources,71,16,CA,,,,,,,,,,
113,164,21350,"Cramer, Kevin",1,25,200,1/4/13,1/3/15,0,1,2,1,2,HRES17,Natural Resources,36,1,ND,,,,,,,,,,
113,164,21338,"Daines, Steve",1,24,200,1/4/13,1/3/15,0,1,2,1,0,HRES17,Natural Resources,64,1,MT,,,,,,,,,,
113,164,15410,"DeFazio, Peter A.",2,2,100,1/3/13,1/3/15,0,5,4,1,2,HRES7,Natural Resources,72,4,OR,,,,,,,,,,
113,164,21174,"Duncan, Jeff",1,13,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Natural Resources,48,3,SC,,,,,,,,,,
113,164,70302,"Faleomavaega, Eni F. H.",2,3,100,1/3/13,1/3/15,0,13,2,1,0,HRES7,Natural Resources,94,79,AS,,,,,,,,,,
113,164,20918,"Fleming, John",1,8,200,1/4/13,1/3/15,0,3,2,1,1,HRES17,Natural Resources,45,4,LA,,,,,,,,,,
113,164,21182,"Flores, Bill",1,18,200,1/4/13,1/3/15,0,2,2,1,2,HRES17,Natural Resources,49,17,TX,,,,,,,,,,
113,164,21322,"Garcia, Joe",2,20,100,1/14/13,1/3/15,0,1,2,1,0,HRES22,Natural Resources,43,26,FL,,,,,,,,,,
113,164,20527,"Gohmert, Louie",1,3,200,1/4/13,1/3/15,0,5,2,1,1,HRES17,Natural Resources,49,1,TX,,,,,,,,,,
113,164,21103,"Gosar, Paul R.",1,15,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Natural Resources,61,4,AZ,,,,,,,,,,
113,164,20305,"Grijalva, Raul M",2,7,100,1/3/13,1/3/15,0,6,2,1,1,HRES7,Natural Resources,61,3,AZ,,,,,,,,,,
113,164,21124,"Hanabusa, Colleen",2,13,100,1/3/13,1/3/15,0,2,2,1,0,HRES7,Natural Resources,82,1,HI,,,,,,,,,,
113,164,21139,"Harris, Andy",1,19,200,1/4/13,2/26/13,0,2,2,1,2,HRES17,Natural Resources,52,1,MD,"Transferred to Committee on Appropriations, H649",,,,,,,,,
113,164,29580,"Hastings, Richard (Doc)",1,1,200,1/3/13,1/3/15,11,3,4,1,0,HRES6,Natural Resources,73,4,WA,,,,,,,,,,
113,164,29923,"Holt, Rush D.",2,6,100,1/3/13,1/3/15,0,4,4,1,0,HRES7,Natural Resources,12,12,NJ,,,,,,,,,,
113,164,21339,"Horsford, Steven",2,15,100,1/3/13,4/3/14,0,1,2,1,2,HRES7,Natural Resources,65,4,NV,Transferred to Financial Services,,,,,,,,,
113,164,21303,"Huffman, Jared",2,16,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Natural Resources,71,1,CA,,,,,,,,,,
113,164,21302,"La Malfa, Doug",1,26,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Natural Resources,71,1,CA,,,,,,,,,,
113,164,21125,"Labrador, Raul R.",1,16,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Natural Resources,63,1,ID,,,,,,,,,,
113,164,20704,"Lamborn, Doug",1,5,200,1/4/13,1/3/15,0,4,2,1,1,HRES17,Natural Resources,62,5,CO,,,,,,,,,,
113,164,21313,"Lowenthal, Alan",2,19,100,1/14/13,1/3/15,0,1,2,1,1,HRES22,Natural Resources,71,47,CA,,,,,,,,,,
113,164,20953,"Lummis, Cynthia M.",1,11,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Natural Resources,68,1,WY,,,,,,,,,,
113,164,14435,"Markey, Edward J.",2,1,100,1/3/13,1/3/15,21,6,6,1,0,HRES7,Natural Resources,3,5,MA,,,,,,,,,,
113,164,21374,"McAllister, Vance M.",6,2,200,12/11/13,1/3/15,0,1,2,1,0,HRES437,Natural Resources,45,5,LA,Replaced Stewart,,,,,,,,,
113,164,20903,"McClintock, Tom",1,9,200,1/4/13,1/3/15,0,3,2,1,1,HRES17,Natural Resources,71,4,CA,,,,,,,,,,
113,164,21355,"Mullin, Markwayne",1,22,200,1/4/13,1/3/15,0,1,2,1,2,HRES17,Natural Resources,53,2,OK,,,,,,,,,,
113,164,29903,"Napolitano, Grace F.",2,5,100,1/3/13,1/3/15,0,8,2,1,1,HRES7,Natural Resources,71,32,CA,,,,,,,,,,
113,164,15454,"Pallone, Frank, Jr.",2,4,100,1/3/13,1/3/15,0,10,2,1,2,HRES7,Natural Resources,12,6,NJ,,,,,,,,,,
113,164,70805,"Pierluisi, Pedro R.",2,12,100,1/3/13,1/3/15,0,3,2,1,1,HRES7,Natural Resources,92,80,PR,,,,,,,,,,
113,164,21311,"Ruiz, Raul",2,17,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Natural Resources,71,36,CA,,,,,,,,,,
113,164,21153,"Runyan, Jon",1,20,200,1/4/13,1/3/15,0,2,2,1,0,HRES17,Natural Resources,12,3,NJ,,,,,,,,,,
113,164,70810,"Sablan, Gregorio",2,10,100,1/3/13,1/3/15,0,3,2,1,1,HRES7,Natural Resources,95,1,MP,,,,,,,,,,
113,164,20731,"Shea-Porter, Carol",2,18,100,1/14/13,1/3/15,0,1,2,1,0,HRES22,Natural Resources,4,1,NH,,,,,,,,,,
113,164,21373,"Smith, Jason",6,1,200,6/12/13,1/3/15,0,1,2,1,2,HRES257,Natural Resources,34,8,MO,Replaced Amodei,,,,,,,,,
113,164,21114,"Southerland, Steve",1,17,200,1/4/13,1/3/15,0,2,2,1,0,HRES17,Natural Resources,43,2,FL,,,,,,,,,,
113,164,21367,"Stewart, Chris",1,23,200,1/4/13,12/11/13,0,1,2,1,2,HRES17,Natural Resources,67,2,UT,Transferred to Appropriations,,,,,,,,,
113,164,20946,"Thompson, Glenn",1,10,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Natural Resources,14,5,PA,,,,,,,,,,
113,164,21111,"Tipton, Scott",1,14,200,1/4/13,1/3/15,0,2,4,1,2,HRES17,Natural Resources,62,3,CO,,,,,,,,,,
113,164,20754,"Tsongas, Nicola S. (Niki)",2,11,100,1/3/13,1/3/15,0,3,2,1,1,HRES7,Natural Resources,3,3,MA,,,,,,,,,,
113,164,20756,"Wittman, Robert J.",1,6,200,1/4/13,1/3/15,0,4,2,1,1,HRES17,Natural Resources,40,1,VA,,,,,,,,,,
113,164,14066,"Young, Donald E.",1,2,200,1/4/13,1/3/15,0,21,2,1,1,HRES17,Natural Resources,81,1,AK,,,,,,,,,,
113,138,21143,"Amash, Justin",1,10,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Oversight and Government Reform,23,3,MI,,,,,,,,,,
113,138,21336,"Bentivolio, Kerry",1,22,200,1/4/13,1/3/15,0,1,2,1,0,HRES17,Oversight and Government Reform,23,11,MI,,,,,,,,,,
113,138,21309,"Cardenas, Tony",2,16,100,1/23/13,1/3/15,0,1,2,1,2,HRES42,Oversight and Government Reform,71,35,CA,Late appointment,,,,,,,,,
113,138,21358,"Cartwright, Matthew",2,11,100,1/3/13,1/3/15,0,1,2,1,1,HRES7,Oversight and Government Reform,14,17,PA,,,,,,,,,,
113,138,20949,"Chaffetz, Jason",1,7,200,1/4/13,1/3/15,0,3,2,1,1,HRES17,Oversight and Government Reform,67,3,UT,,,,,,,,,,
113,138,20147,"Clay, William L., Jr.",2,5,100,1/3/13,1/3/15,0,7,2,1,1,HRES7,Oversight and Government Reform,34,1,MO,,,,,,,,,,
113,138,21323,"Collins, Doug",1,20,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Oversight and Government Reform,44,9,GA,,,,,,,,,,
113,138,20952,"Connolly, Gerald E.",2,8,100,1/3/13,1/3/15,0,3,2,1,1,HRES7,Oversight and Government Reform,40,11,VA,,,,,,,,,,
113,138,15019,"Cooper, Jim",2,7,100,1/3/13,1/3/15,0,4,4,1,1,HRES7,Oversight and Government Reform,54,5,TN,,,,,,,,,,
113,138,29587,"Cummings, Elijah E.",2,1,100,1/3/13,1/3/15,21,10,2,1,1,HRES7,Oversight and Government Reform,52,7,MD,,,,,,,,,,
113,138,21328,"Davis, Rodney",2,14,100,1/23/13,1/3/15,0,1,2,1,2,HRES42,Oversight and Government Reform,21,13,IL,Late appointment,,,,,,,,,
113,138,21318,"DeSantis, Ron",1,23,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Oversight and Government Reform,43,6,FL,,,,,,,,,,
113,138,21179,"DesJarlais, Scott",1,13,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Oversight and Government Reform,54,4,TN,,,,,,,,,,
113,138,21325,"Duckworth, Tammy",2,13,100,1/14/13,1/3/15,0,1,2,1,1,HRES22,Oversight and Government Reform,21,8,IL,Late appointment,,,,,,,,,
113,138,15455,"Duncan, John J., Jr.",1,4,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Oversight and Government Reform,54,2,TN,,,,,,,,,,
113,138,21184,"Farenthold, Blake",1,15,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Oversight and Government Reform,49,27,TX,,,,,,,,,,
113,138,21103,"Gosar, Paul R.",1,11,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Oversight and Government Reform,61,4,AZ,,,,,,,,,,
113,138,21175,"Gowdy, Trey",1,14,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Oversight and Government Reform,48,4,SC,,,,,,,,,,
113,138,21341,"Grisham, Michelle Lujan",2,18,100,1/23/13,1/3/15,0,1,2,1,1,HRES42,Oversight and Government Reform,66,1,NM,Late appointment,,,,,,,,,
113,138,29580,"Hastings, Richard (Doc)",1,16,200,1/4/13,1/3/15,0,1,2,1,0,HRES17,Oversight and Government Reform,73,4,WA,,,,,,,,,,
113,138,21339,"Horsford, Steven",2,17,100,1/23/13,1/3/15,0,1,2,1,0,HRES42,Oversight and Government Reform,65,4,NV,Late appointment,,,,,,,,,
113,138,20107,"Issa, Darrell",1,1,200,1/3/13,1/3/15,11,5,2,1,2,HRES6,Oversight and Government Reform,71,49,CA,,,,,,,,,,
113,138,20738,"Jordan, Jim",1,6,200,1/4/13,1/3/15,0,4,2,1,1,HRES17,Oversight and Government Reform,24,4,OH,,,,,,,,,,
113,138,21371,"Kelly, Robin",7,1,100,4/16/13,1/3/15,0,1,2,1,1,HRES163,Oversight and Government Reform,21,2,IL,Replaced Quigley; to rank immediately after Duckworth,,,,,,,,,
113,138,21166,"Lankford, James",1,9,200,1/4/13,1/3/15,0,2,2,1,0,HRES17,Oversight and Government Reform,53,5,OK,,,,,,,,,,
113,138,20953,"Lummis, Cynthia M.",1,17,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Oversight and Government Reform,68,1,WY,,,,,,,,,,
113,138,20119,"Lynch, Stephen F.",2,6,100,1/3/13,1/3/15,0,7,2,1,1,HRES7,Oversight and Government Reform,3,8,MA,,,,,,,,,,
113,138,29379,"Maloney, Carolyn B.",2,2,100,1/3/13,1/3/15,0,11,2,1,1,HRES7,Oversight and Government Reform,13,12,NY,,,,,,,,,,
113,138,31102,"Massie, Thomas",1,19,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Oversight and Government Reform,51,4,KY,,,,,,,,,,
113,138,20522,"McHenry, Patrick T.",1,5,200,1/4/13,1/3/15,0,5,2,1,1,HRES17,Oversight and Government Reform,47,10,NC,,,,,,,,,,
113,138,21348,"Meadows, Mark",1,21,200,1/4/13,1/3/15,0,1,2,1,1,HRES17,Oversight and Government Reform,47,11,NC,,,,,,,,,,
113,138,21168,"Meehan, Pat",1,12,200,1/4/13,1/3/15,0,2,2,1,1,HRES17,Oversight and Government Reform,14,7,PA,,,,,,,,,,
113,138,29331,"Mica, John L.",1,2,200,1/4/13,1/3/15,0,11,2,1,1,HRES17,Oversight and Government Reform,43,7,FL,,,,,,,,,,
113,138,70303,"Norton, Eleanor Holmes",2,3,100,1/3/13,1/3/15,0,5,5,1,1,HRES7,Oversight and Government Reform,55,79,DC,,,,,,,,,,
113,138,21370,"Pocan, Mark",2,12,100,1/3/13,1/3/15,0,1,2,1,2,HRES7,Oversight and Government Reform,25,2,WI,Transferred to Education and the Workforce,,,,,,,,,
113,138,20954,"Quigley, Mike",2,9,100,1/3/13,1/14/13,0,3,2,1,2,HRES7,Oversight and Government Reform,21,5,IL,"Transferred to Committee on Appropriations 1/14/13, H64",,,,,,,,,
113,138,20762,"Speier, Karen Lorraine Jacqueline (Jackie)",2,10,100,1/3/13,1/3/15,0,2,4,1,2,HRES7,Oversight and Government Reform,71,14,CA,,,,,,,,,,
